ID,company,contact,country,deadline,description,employmentType,industry,jobTitle,jobType,positionLevel,positions,qualification,readvertised,requirements,responsibilities,salary,skills,technology,town,uploadDate,url,website,year
1,Maintalia Consultancy,N/A,Kenya,N/A, The Project Officer (PO) will be responsible for the steering and coordination of all project activities including those implemented by partners. The PO liaises closely with relevant stakeholders in the field and ensures that organization quality standards are met. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 5 years Job Description ,,"NGO, NPO & Charity",Project Officer (PO),,,1,"s/ requirements • University degree (Masters preferred) in social sciences, project management or related field • At least five years of relevant work ",N/A," for strategic re-alignment in view of new developments affecting project activities. • Support in overall project management (e.g. operational planning, knowledge management, reporting, preparation of progress reports) and quality assurance, • Support in setting up of a monitoring system where relevant, incl. documentation of project files and records, best practices and lessons learnt, • Any other task as directed by the supervisor. General duties • Participate in office work with colleagues as a good team player, • Be an active role model towards refugee and host communities as well as all partners, by adhering to a healthy personal behaviour and life style, • Maintain a non-judgmental and supportive attitude towards colleagues, beneficiaries and partners regardless of their background, • Represent THE ORGANIZATION towards the beneficiaries, partners and other entities including NGOs, government authorities and the UNHCR upon request by the supervisor and write detailed back-to-office reports, • Adhere to and respect THE ORGANIZATION guidelines on integrity as contained in the Code of Conduct and all other related documents. Qualificationexperience with proven track record in coordination, project management and project monitoring in refugee settings, preferably in Kenya or Sub-Saharan Africa (work experience in Kakuma and Turkana West is a strong asset) • Extensive experience in implementation of innovative and digital approaches in formal and non-formal education • Familiarity with the Comprehensive Refugee Response Framework (CRRF) and the Global Compact on Refugees (GCR) • Profound experience in working with vulnerable groups and sound knowledge of the Do No Harm Approach • Good command of English and Kiswahili, knowledge of Turkana is a strong asset • Discipline and punctuality • Good team player • Resilience and patience • Willingness to work in a remote duty station with limited access to amenities • Willingness to upskill as required by the tasks to be performed • Willingness and ability to be adhere to the coordination structure in the field. Contract Information • Duty station: Kakuma, Turkana County, Kenya Job Requirements Required education: Bachelor's degree Required relevant work experience: 5 years Required languages: English (Spoken: fluent | Written: fluent) Share Job Post",,Confidential," for strategic re-alignment in view of new developments affecting project activities. • Support in overall project management (e.g. operational planning, knowledge management, reporting, preparation of progress reports) and quality assurance, • Support in setting up of a monitoring system where relevant, incl. documentation of project files and records, best practices and lessons learnt, • Any other task as directed by the supervisor. General duties • Participate in office work with colleagues as a good team player, • Be an active role model towards refugee and host communities as well as all partners, by adhering to a healthy personal behaviour and life style, • Maintain a non-judgmental and supportive attitude towards colleagues, beneficiaries and partners regardless of their background, • Represent THE ORGANIZATION towards the beneficiaries, partners and other entities including NGOs, government authorities and the UNHCR upon request by the supervisor and write detailed back-to-office reports, • Adhere to and respect THE ORGANIZATION guidelines on integrity as contained in the Code of Conduct and all other related documents. Qualificationexperience with proven track record in coordination, project management and project monitoring in refugee settings, preferably in Kenya or Sub-Saharan Africa (work experience in Kakuma and Turkana West is a strong asset) • Extensive experience in implementation of innovative and digital approaches in formal and non-formal education • Familiarity with the Comprehensive Refugee Response Framework (CRRF) and the Global Compact on Refugees (GCR) • Profound experience in working with vulnerable groups and sound knowledge of the Do No Harm Approach • Good command of English and Kiswahili, knowledge of Turkana is a strong asset • Discipline and punctuality • Good team player • Resilience and patience • Willingness to work in a remote duty station with limited access to amenities • Willingness to upskill as required by the tasks to be performed • Willingness and ability to be adhere to the coordination structure in the field. Contract Information • Duty station: Kakuma, Turkana County, Kenya Job Requirements Required education: Bachelor's degree Required relevant work experience: 5 years Required languages: English (Spoken: fluent | Written: fluent) Share Job Post",Product & Project Management,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/project-officer-po-vekw6g,https://www.brightermonday.co.ke,N/A
1,Adeso,N/A,Kenya,N/A," The Senior Program and Communications Officer (SPCO) – Fellowship will lead the program team in Nairobi and provide oversight and management support for all programs, business development and communications requirements. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 5 years Job Description ORGANIZATIONAL CONTEXT Adeso, formerly known as Horn Relief, is vibrant African based international development and humanitarian organization. At Adeso, we work with African communities who are yet to realize their full potential; working inside these communities to create environments in which Africans can thrive. Our belief that economic, social and environmental security is the bedrock of a healthy community drives the nature and intent of our programming. We work to prevent and overcome situations that adversely affect community well-being by: reinvigorating the economy, developing skills for life and work, providing humanitarian aid, and influencing policy. For the past 25 years we have strengthened rural livelihoods through environmental awareness, training, technology transfer and innovative humanitarian projects in pursuit of a peaceful, self-reliant, and greener future. Currently, Adeso has programs in Somalia and Kenya. Adeso is an exciting and dynamic organization experiencing managed rapid growth. It offers sound employment conditions with opportunities for personal growth and development. POSITION SUMMARY The Senior Program and Communications Officer (SPCO) – Fellowship will lead the program team in Nairobi and provide oversight and management support for all programs, business development and communications requirements. The position will be based in Nairobi with frequent travel to Somalia. The position holder will work with the Executive Director to lead and coordinate the design, development, planning, implementation, monitoring, evaluation and administration of humanitarian relief and development programs in line with the organization strategy. The position will contribute to the preparation and reviewing of concept papers, proposals, and other funding opportunities for new projects/ programs in Adeso’s operations in Kenya and Somalia. The job holder will also work with the Program Managers and Country Team on the internal and external reports and the provision of high quality documentations. SPECIFIC ROLES AND ",,"NGO, NPO & Charity",Senior Program and Communications Officer,,,1,"S • Bachelor's or Master’s Degree or its international equivalent in international development, or related field. • Ability to quickly grasp complex technical concepts and make them easily understandable • Ability to deliver high quality documentation paying attention to details • Native English speaker with excellent writing and analytical skills. Ability to write clearly and concisely is a requirement. • Excellent organizational skills • Willing to learn and strong interest in program management and new business development. • Strong and demonstrated program/project management skills. • Ability to prepare reports and provide information to management in a timely manner. • Ability to communicate in a clear, positive manner with diverse clients and staff. • Demonstrated writing and editing ",N/A," including working with the NEAR programs. • SPCO will work with the country program team in designing, developing new business opportunities and coordinating with the country teams. The role will include drafting of concept notes, proposal writing and performing background research. The SPCO will also be required to work closely with the program technical team, and the program design and quality unit and may be asked to lead proposal writing under the guidance of Executive Director and country team. • Supporting in program management and communication including drafting regular internal and external communications, taking minutes of meeting, organizing appointments for Executive Director and taking responsibility for logistics for meetings and events, and following up with key project team members to ensure • that the team is making progress against deadlines etc. • Draft and edit monthly and quarterly program reports • Manage electronic resources, files and databases needed for program management and business development systems for the organization. Maintain file for each grant with regular update filing on the progress and outcomes (assessment reports, studies, donor correspondences and external reports) • Attend donor and coordination meetings on behalf of Adeso and actively engage in networking for funding opportunities and partnerships • Assist in organizing, reviewing and coordinating the various field requests such as financial, procurement and programs for Executive Director processing and approval. As needed draft memoranda of understanding, development of teaming agreements, and other institutional agreements under the guidance of the Senior Program and Communications Officer. • Supporting the coordination and preparations of the Head of Departments meeting, the quarterly program review meetings, and monthly senior management meeting among others. • Supporting the preparation of speeches, presentations and other communication materials for the Executive Director as needed. • Develop operational policies to ensure compliance and due diligence requirements where gaps exist. Social Media & Fundraising Management  • Develop and execute social media strategies to leverage editorial content across a variety of channels as well drive reader engagement • Manage Adeso’s current social media accounts; • Assess Adeso’s current social media presence and determine which new channels offer the best opportunity to increase the organization’s online presence; • Set targets for increasing Adeso’s visibility and reach via Facebook, Twitter, LinkedIn and other selected social networking sites; • Analyze and optimize monthly social engagement analytics and ad performance on all platforms; • Monitor monthly social performance ensuring the yearly goals are met or exceeded; • Maintain a list of all social media accounts log-in information and always make sure HQ has the most up-to-date information; and, • Develop and implement social media campaigns, including use of paid advertisements. • Develop and manage online fundraising campaigns using Facebook, Gofundme, Globalgiving, and more. Content Development and Editorial Support • Draft, edit and disseminate Adeso case studies and success stories to maximize their use on the website and social media; • Support the writing and editing of Adeso’s publications, including annual reports; • Promote Adeso in relevant social media and network spaces and manage the production and delivery of appropriate outreach material, including key publications such as the annual report. • Provide direct support in the implementation of the Adeso to the Strategic Plan and Fundraising Strategy. • Supporting Adeso in helping to establish social enterprises and other business/income generating opportunities including researching for opportunities and helping to develop operational systems for such enterprises and investments. • Undertaking any other assignments, as may be determined by the Executive Director SKILLS AND QUALIFICATIONexperience. • Self-motivated and able to work with minimal direction. How to apply This is a challenging opportunity for a dedicated and highly motivated professional. If you would like to join this dynamic team, please submit your application to jobs@adesoafrica.org, quoting “Senior Program and Communications Officer” in the email subject matter, by July 17th 2020 . Applications will be reviewed on a rolling basis. Each application should be addressed to the Human Resources Manager and include the following: • An updated CV (maximum 3 pages); • An application letter which should include remuneration requirements, and indication of your preferred work location, and contact information for three work-related referees. Applications not including all of the above information will not be reviewed. Only short-listed candidates will be contacted. Adeso is an equal opportunity Share Job Post",,Confidential," including working with the NEAR programs. • SPCO will work with the country program team in designing, developing new business opportunities and coordinating with the country teams. The role will include drafting of concept notes, proposal writing and performing background research. The SPCO will also be required to work closely with the program technical team, and the program design and quality unit and may be asked to lead proposal writing under the guidance of Executive Director and country team. • Supporting in program management and communication including drafting regular internal and external communications, taking minutes of meeting, organizing appointments for Executive Director and taking responsibility for logistics for meetings and events, and following up with key project team members to ensure • that the team is making progress against deadlines etc. • Draft and edit monthly and quarterly program reports • Manage electronic resources, files and databases needed for program management and business development systems for the organization. Maintain file for each grant with regular update filing on the progress and outcomes (assessment reports, studies, donor correspondences and external reports) • Attend donor and coordination meetings on behalf of Adeso and actively engage in networking for funding opportunities and partnerships • Assist in organizing, reviewing and coordinating the various field requests such as financial, procurement and programs for Executive Director processing and approval. As needed draft memoranda of understanding, development of teaming agreements, and other institutional agreements under the guidance of the Senior Program and Communications Officer. • Supporting the coordination and preparations of the Head of Departments meeting, the quarterly program review meetings, and monthly senior management meeting among others. • Supporting the preparation of speeches, presentations and other communication materials for the Executive Director as needed. • Develop operational policies to ensure compliance and due diligence requirements where gaps exist. Social Media & Fundraising Management  • Develop and execute social media strategies to leverage editorial content across a variety of channels as well drive reader engagement • Manage Adeso’s current social media accounts; • Assess Adeso’s current social media presence and determine which new channels offer the best opportunity to increase the organization’s online presence; • Set targets for increasing Adeso’s visibility and reach via Facebook, Twitter, LinkedIn and other selected social networking sites; • Analyze and optimize monthly social engagement analytics and ad performance on all platforms; • Monitor monthly social performance ensuring the yearly goals are met or exceeded; • Maintain a list of all social media accounts log-in information and always make sure HQ has the most up-to-date information; and, • Develop and implement social media campaigns, including use of paid advertisements. • Develop and manage online fundraising campaigns using Facebook, Gofundme, Globalgiving, and more. Content Development and Editorial Support • Draft, edit and disseminate Adeso case studies and success stories to maximize their use on the website and social media; • Support the writing and editing of Adeso’s publications, including annual reports; • Promote Adeso in relevant social media and network spaces and manage the production and delivery of appropriate outreach material, including key publications such as the annual report. • Provide direct support in the implementation of the Adeso to the Strategic Plan and Fundraising Strategy. • Supporting Adeso in helping to establish social enterprises and other business/income generating opportunities including researching for opportunities and helping to develop operational systems for such enterprises and investments. • Undertaking any other assignments, as may be determined by the Executive Director SKILLS AND QUALIFICATIONexperience. • Self-motivated and able to work with minimal direction. How to apply This is a challenging opportunity for a dedicated and highly motivated professional. If you would like to join this dynamic team, please submit your application to jobs@adesoafrica.org, quoting “Senior Program and Communications Officer” in the email subject matter, by July 17th 2020 . Applications will be reviewed on a rolling basis. Each application should be addressed to the Human Resources Manager and include the following: • An updated CV (maximum 3 pages); • An application letter which should include remuneration requirements, and indication of your preferred work location, and contact information for three work-related referees. Applications not including all of the above information will not be reviewed. Only short-listed candidates will be contacted. Adeso is an equal opportunity Share Job Post",Product & Project Management,Nairobi,N/A,https://www.brightermonday.co.ke/listings/senior-program-and-communications-officer-rvj0nq,https://www.brightermonday.co.ke,N/A
1,Kenya Institute of Curriculum Development,N/A,Kenya,N/A, The Kenya Institute of Curriculum Development wishes to recruit various qualified professionals for vacant positions as outlined below. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 2 years Job Description 5. PLANNING OFFICER KICD GRADE 7 ONE (1) POST a) Duties and ,,Government,Planning Officer,,,1,,N/A," of chapter six of the Constitution Interested applicants should forward copies of their application letters, academic and professional certificates, testimonials, up-to-date curriculum vitae and ID card to the address below to be received not later than 15th July, 2020. All applicants should give full details of their address including mobile numbers as well as names and addresses of two referees. Details of these positions can be obtained from KICD Website: www.kicd.ac.ke. The Director/ Chief Executive Officer Kenya Institute of Curriculum Development P.O. Box 30231-00100 NAIROBI NB: Only shortlisted candidates will be contacted and any canvassing will lead to automatic disqualification. KICD is an equal opportunity employer and people with disability and the marginalized are encouraged to apply. Share Job Post",,Confidential," of chapter six of the Constitution Interested applicants should forward copies of their application letters, academic and professional certificates, testimonials, up-to-date curriculum vitae and ID card to the address below to be received not later than 15th July, 2020. All applicants should give full details of their address including mobile numbers as well as names and addresses of two referees. Details of these positions can be obtained from KICD Website: www.kicd.ac.ke. The Director/ Chief Executive Officer Kenya Institute of Curriculum Development P.O. Box 30231-00100 NAIROBI NB: Only shortlisted candidates will be contacted and any canvassing will lead to automatic disqualification. KICD is an equal opportunity employer and people with disability and the marginalized are encouraged to apply. Share Job Post",Product & Project Management,Nairobi,N/A,https://www.brightermonday.co.ke/listings/planning-officer-0w999w,https://www.brightermonday.co.ke,N/A
1,Norwegian Refugee Council,N/A,Kenya,N/A, Applications are invited from qualified persons for the above vacant position. Minimum Qualification: Bachelor Experience Level: Senior level Experience Length: 5 years Job Description Duties and ,,"NGO, NPO & Charity","Education Specialist, Kenya (Temporary)",,,1,s • Minimum 5 years’ ,N/A,,,Confidential,,Product & Project Management,Nairobi,N/A,https://www.brightermonday.co.ke/listings/education-specialist-kenya-temporary-750mw5,https://www.brightermonday.co.ke,N/A
1,Reliable Recruiters,N/A,Kenya,N/A, Our client in the Insurance sector is looking for an Product Development Manager/BUSINESS MANAGER to manage and coordinate product development projects. Minimum Qualification: Bachelor Experience Level: Management level Experience Length: 5 years Job Description Requirements and ,,"Banking, Finance & Insurance",Product Development Manager,,,1,,N/A, A Bachelor’s Degree in any related field 5 years’ experience Product development and or Research & Development in insurance Sector Extensive knowledge of Insurance processes. Share Job Post,,Confidential, A Bachelor’s Degree in any related field 5 years’ experience Product development and or Research & Development in insurance Sector Extensive knowledge of Insurance processes. Share Job Post,Product & Project Management,Nairobi,N/A,https://www.brightermonday.co.ke/listings/product-development-manager-p6j6jw,https://www.brightermonday.co.ke,N/A
1,UN-HABITAT,N/A,Kenya,N/A," Web development, primarily in Drupal, including theming and front-end development Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 5 years Job Description Department/Office : United Nations Human Settlements Programme Duty Station: NAIROBI Posting Period: 29 June 2020 - 07 July 2020 Job Opening Number : 20-United Nations Human Settlements Programme-137515-Consultant Staffing Exercise N/A United Nations Core Values: Integrity, Professionalism, Respect for Diversity Result of Service Update to Drupal 9 core for UN-Habitat website, e-Learning featureimplementation and update and maintenance of other programme websites. Work Location Nairobi Expected duration 6 months Duties and ",,"NGO, NPO & Charity","Drupal Web Developer, Consultant",,,1,"s/special skills Competency: Professionalism: Shows pride in their work and in achievements; demonstrated ability tothink strategically, to analyze complex information and offer creative,practical solutions, is conscientious and efficient in meetingcommitments, observing deadlines and achieving results; showspersistence when faced with difficult problems or challenges, remainscalm in stressful situations and promotes the vision, mission andstrategic goals of UN-Habitat. Demonstrates professional competence andmastery of subject matter; is conscientious and efficient in meetingcommitments, observing deadlines and achieving results; is motivated byprofessional rather than personal concerns. Planning and Organizing: Develops clear goals that are consistent with agreed strategies;identifies priority activities and assignments; adjusts priorities asrequired; allocates appropriate amount of time and resources forcompleting work; foresees risks and allows for contingencies whenplanning; monitors and adjusts plans and actions as necessary; uses timeefficiently. Communication: Speaks and writes clearly and effectively; listens to others, correctlyinterprets messages from others and responds appropriately; asksquestions to clarify and exhibits interest in having two waycommunication; demonstrates openness in sharing information and keepingpeople informed; excellent drafting ability and communications skills,both oral and written; tailors language, tone, style and format to matchaudience; proven ability to communicate complex concepts orally;ability to prepare written reports that are clear, concise andmeaningful. Teamwork: Works collaboratively with colleagues to achieve organizational goals;solicits inputs by genuinely valuing others’ ideas and expertise; iswilling to learn from others; places team agenda before personal agenda;supports and acts in accordance with final group decision, even whensuch decisions may not entirely reflect own position; shares credit forteam accomplishments and accepts joint responsibility for teamshortcomings. Technological Awareness: Keep abreast of available technology, understand applicability andlimitations of technology; Actively seek to apply technology toappropriate risks; and show willingness to learn new technology. Academic Qualifications: University degree in information technology, computer science, information science or related discipline required ",N/A,,,Confidential,,Consulting & Strategy,Nairobi,N/A,https://www.brightermonday.co.ke/listings/drupal-web-developer-consultant-0w95zx,https://www.brightermonday.co.ke,N/A
1,Potential Staffing Limited,N/A,Kenya,N/A, We are looking for a Program Administrator to coordinate operations and people for various programs in our organization.Program Administrator ,,Recruitment,Project Administrator,, Mid level ,1,: Bachelor ,N/A," • Proven experience as a program coordinator or similar role • Experience in budgeting and fundraising • Familiarity with industry-related laws and regulations • Knowledge of recruiting processes • Tech-savvy with working knowledge of time and project management software (e.g. Confluence, Basecamp) • Strong organizational and leadership skills • Exceptional communication skills • Analytical thinking • Problem-solving aptitude • BSc/BA in Business or relevant field Qualified Candidates are encouraged to Apply Share Job Post",,Confidential," • Proven experience as a program coordinator or similar role • Experience in budgeting and fundraising • Familiarity with industry-related laws and regulations • Knowledge of recruiting processes • Tech-savvy with working knowledge of time and project management software (e.g. Confluence, Basecamp) • Strong organizational and leadership skills • Exceptional communication skills • Analytical thinking • Problem-solving aptitude • BSc/BA in Business or relevant field Qualified Candidates are encouraged to Apply Share Job Post",Product & Project Management,Nairobi,N/A,https://www.brightermonday.co.ke/listings/project-administrator-vekkjv,https://www.brightermonday.co.ke,N/A
1,Anonymous Employer,N/A,Kenya,N/A," We are looking for an individual who is familiar with sales and marketing activities for both imports and exports by air and sea. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 4 years Job Description We are looking for a service-minded Freight Sales Agent for selling and managing our customers and freight carriers. The Sales Agent will be managing enquirers coming through online platforms, social media, direct phone calls & office visits. The candidate is expected to convert these enquiries, expedite the sharing of information and documentation between customers and carriers, and communicate with operations team and update status of business through company portal & CRM. He / She should be able to negotiate contracts with various carriers in a manner that optimizes profits. To ensure success in this position you need to maintain current knowledge of freight carrier services, and be effective in attracting new customers and ensuring customer retention. Top applicants must be customer-oriented, and have the ability to multitask in a dynamic, fast-paced environment. Freight Broker ",,Shipping & Logistics,Sales Administrator - Shipping & Logistics,,,1,,N/A,,,Confidential,,Sales,Nairobi,N/A,https://www.brightermonday.co.ke/listings/sales-administrator-shipping-logistics-486dv9,https://www.brightermonday.co.ke,N/A
1,New Age Associates,N/A,Kenya,N/A," Our Client based in Ruiru engaged in Animal Feeds and transportation, is looking to fill the above position. Minimum Qualification: Diploma Experience Level: Mid level Experience Length: 3 years Job Description IMPORTANT NOTE Please note that we, New Age Associates, do not charge any fees to the prospective job seekers for their placement. If you receive any call or email request for fees payment, please do not pay. All fees are charges to the clients only Nationality: Kenyan Citizens Location: Ruiru Industry: Animal Feeds & Transportation Salary: Competitive and will be based on background and experience. Joining: 1st July, 2020 Qualification, Skills and ",,Shipping & Logistics,Transport Administrator (Ruiru),,,1,,N/A,,,Confidential,,Driver & Transport Services,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/transport-administrator-ruiru-99nrz0,https://www.brightermonday.co.ke,N/A
1,County Public Service Board of Bungoma,N/A,Kenya,N/A," The County Public Service Board of Bungoma wishes to recruit competent and qualified persons to fill the above vacant positions. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 2 years Job Description DEPARTMENT OF PUBLIC SERVICE MANAGEMENT & ADMINISTRATION CPSBB 5/06/2020 WARD ADMINISTRATOR, JG “N” [7 POSTS] Wards 1. Bumula 2. Chwele/Kabuchai 3. Sitikho 4. Kibingei 5. Maraka 6. Tuuti/Marakalu 7. Ndalu/Tabani Duties and ",,Government,Ward Administrator,,,1,,N/A," f) Ensuring compliance with national values and principles of good governance g) Coordinating citizen participation in governance in the area of jurisdiction h) Enhancing administrative capacity for effective functions and governance at the local level identifying development projects i) Disseminating information to the Public, j) The officer may also be deployed at the headquarters to carry out administrative duties Requirements for Appointment For appointment to this grade, an officer must: a) Be a holder of the first degree from a university recognized in Kenya preferably Social Sciences with a working experience of not less than 2 years in administration/management or b) Demonstrate a thorough understanding of devolution, the County development objectives and Vision 2030 c) Be person of integrity d) Have shown merit and ability as reflected in work performance and results Terms of Service: - permanent and pensionable How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post","- a) Overseeing effective service delivering in the area of jurisdiction b) Developing programmes and projects to empower the community c) Coordinating and facilitating citizen participation in the development of policies, plans and delivery of services; facilitating inter-governmental relations and conflict resolutions d) Overseeing safe custody of county government assets in the area of jurisdiction e) Coordinating and liaising with other directorates and departments in the area of jurisdiction ensuring compliance with legal, statutory and regulatory ",Confidential," f) Ensuring compliance with national values and principles of good governance g) Coordinating citizen participation in governance in the area of jurisdiction h) Enhancing administrative capacity for effective functions and governance at the local level identifying development projects i) Disseminating information to the Public, j) The officer may also be deployed at the headquarters to carry out administrative duties Requirements for Appointment For appointment to this grade, an officer must: a) Be a holder of the first degree from a university recognized in Kenya preferably Social Sciences with a working experience of not less than 2 years in administration/management or b) Demonstrate a thorough understanding of devolution, the County development objectives and Vision 2030 c) Be person of integrity d) Have shown merit and ability as reflected in work performance and results Terms of Service: - permanent and pensionable How to Apply Applications including detailed Curriculum Vitae (C.V), Copies of Academic and Professional Certificates, Testimonials, National Identification Card or Passport and any other supporting documents should be submitted in sealed envelope, clearly indicating the position applied for on the top left side of the envelope. Bungoma County residents will be required to indicate their Sub-county and ward of residence to reach the undersigned by 14th July, 2020 at 5.00pm Hand delivered applications should be submitted to the County Public Service Board Offices located next to the Governor’s Office. PLEASE NOTE: Bungoma County Public Service Board does not charge ANY FEE at any stage of the recruitment and selection process. Only shortlisted candidates will be contacted. The Secretary County Public Service Board P.O Box 2489-50200 BUNGOMA Share Job Post",Admin & Office,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/ward-administrator-0w9906,https://www.brightermonday.co.ke,N/A
1,Anonymous Employer,N/A,Kenya,N/A,,,"Banking, Finance & Insurance",Sacco Administrator/Accountant,, Mid level ,1,: Diploma ,N/A,,,Confidential,,"Accounting, Auditing & Finance",Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/sacco-administratoraccountant-859grr,https://www.brightermonday.co.ke,N/A
1,Anonymous Employer,N/A,Kenya,N/A,,,"Banking, Finance & Insurance",Office Administrator,, Mid level ,1,: Diploma ,N/A," set out below. Role: Require to ensure that all clerical work and customer handling is performed to the highest standards of professionalism. Desirable skills: • Proven written and oral communication skills. • Fair good knowledge of book keeping. • Filing and or paper management skills. • Ability to type at least 40 words per minute. • Having excellent customer service skills. • Office stationery and equipment handling and custody. • Research skills and attention to details. • A complete self-starter, self-motivation. • Ability to work outside conventional schedules Share Job Post",,Confidential," set out below. Role: Require to ensure that all clerical work and customer handling is performed to the highest standards of professionalism. Desirable skills: • Proven written and oral communication skills. • Fair good knowledge of book keeping. • Filing and or paper management skills. • Ability to type at least 40 words per minute. • Having excellent customer service skills. • Office stationery and equipment handling and custody. • Research skills and attention to details. • A complete self-starter, self-motivation. • Ability to work outside conventional schedules Share Job Post",Admin & Office,Nairobi,N/A,https://www.brightermonday.co.ke/listings/office-administrator-486m8m,https://www.brightermonday.co.ke,N/A
1,Riti Association of Unemployed Professionals,N/A,Kenya,N/A, Riti association of unemployed professionals is looking for a hospital administrator with great time management and great organizational skills Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 3 years Job Description ,,Healthcare,Hospital Administrator,,,1,,N/A,": bachelor’s degree in business, economics, finance or related field from a recognized institution must be a CPA K holder three (3) years’ experience in a hospital environment computer literacy knowledge of budgeting procedures preferable 40years and above. Share Job Post"," Designing budgets and establishing rates for health services Managing the hiring, training, and evaluation of human resources Procuring funding through fundraising and community partnerships Serving as liaison between the facility staff, governance, and patients Overseeing the collection, securitization, and utilization of both patient and facility data Architecting short, medium, and long term organizational strategy Ensuring compliance with governmental policies and insurance reimbursement Developing new policies and procedures to better serve the patient population Streamlining both financial and operational practices ",Confidential,": bachelor’s degree in business, economics, finance or related field from a recognized institution must be a CPA K holder three (3) years’ experience in a hospital environment computer literacy knowledge of budgeting procedures preferable 40years and above. Share Job Post",Medical & Pharmaceutical,Rest of Kenya,N/A,https://www.brightermonday.co.ke/listings/hospital-administrator-p6jwvp,https://www.brightermonday.co.ke,N/A
1,Anonymous Employer,N/A,Kenya,N/A,,,Healthcare,Office Administrator,, Mid level ,1,: Diploma ,N/A,,,Confidential,,Admin & Office,Nairobi,N/A,https://www.brightermonday.co.ke/listings/office-administrator-750w7d,https://www.brightermonday.co.ke,N/A
1,Alternate Doors Consulting,N/A,Kenya,N/A, Our client a business and financial management consulting company is currently looking to hire a HR Administrator/Accountant. Minimum Qualification: Diploma Experience Level: Mid level Experience Length: 4 years Job Description ,,Recruitment,HR Administrator & Accountant,,,1,S Bachelor Degree in HRM or Higher National Diploma in HRM and must have a background in accounting Minimum of 4 years ,N/A,,,Confidential,,Human Resources,Nairobi,N/A,https://www.brightermonday.co.ke/listings/hr-administrator-accountant-kgx78w,https://www.brightermonday.co.ke,N/A
1,Potential Staffing Limited,N/A,Kenya,N/A," We are looking for a qualified Sales administrator to join our sales team and help us achieve our goals. You will serve as a point of contact for customers with queries about products, orders and deliveries and provide support for sales representatives. Minimum Qualification: Bachelor Experience Level: Mid level Experience Length: 3 years Job Description Sales Administrator Job Opening • We are looking for a qualified Sales administrator to join our sales team and help us achieve our goals. You will serve as a point of contact for customers with queries about products, orders and deliveries and provide support for sales representatives. • Our ideal candidate is goal-oriented and has a deep knowledge of customer service best practices. If you have exceptional organizational skills and draw energy from being part of a team, we would like to meet you. • Ultimately, you should be able to contribute to high quality customer service and achieve sales targets. ",,Recruitment,Sales Administrator,,,1,,N/A," • Resolve problems and handle complaints in a timely manner • Identify new potential customers • Ensure budget and time requirements • Stay up to date with new features and products launches • Establish best practices and monitor and report • Monitor and report on sales performance analytics • Suggest innovative ideas to increase sales and improve customer experience • Check data accuracy in orders and invoices • Contact clients to obtain missing information or answer queries • Liaise with the Logistics department to ensure timely deliveries • Maintain and update sales and customer records • Develop monthly sales reports • Communicate important feedback from customers internally • Ensure sales targets are met and report any deviations • Stay up-to-date with new products and features Requirements • Proven work experience as a Sales administrator or Sales support agent • Hands on experience with CRM software and MS Office (MS Excel in particular) • Understanding of sales performance metrics • Excellent organizational and multitasking skills • A team player with high level of dedication • Ability to work under strict deadlines • Certification in Marketing, Sales or relevant field is a plus Qualified Candidates are required to send their Updated CV Share Job Post",,Confidential," • Resolve problems and handle complaints in a timely manner • Identify new potential customers • Ensure budget and time requirements • Stay up to date with new features and products launches • Establish best practices and monitor and report • Monitor and report on sales performance analytics • Suggest innovative ideas to increase sales and improve customer experience • Check data accuracy in orders and invoices • Contact clients to obtain missing information or answer queries • Liaise with the Logistics department to ensure timely deliveries • Maintain and update sales and customer records • Develop monthly sales reports • Communicate important feedback from customers internally • Ensure sales targets are met and report any deviations • Stay up-to-date with new products and features Requirements • Proven work experience as a Sales administrator or Sales support agent • Hands on experience with CRM software and MS Office (MS Excel in particular) • Understanding of sales performance metrics • Excellent organizational and multitasking skills • A team player with high level of dedication • Ability to work under strict deadlines • Certification in Marketing, Sales or relevant field is a plus Qualified Candidates are required to send their Updated CV Share Job Post",Sales,Nairobi,N/A,https://www.brightermonday.co.ke/listings/sales-administrator-nxjwzr,https://www.brightermonday.co.ke,N/A
